time,q,raw_price,bid,ask,volume,open_interest,mark_type,stale
2024-07-25T19:00:00.000Z,0.4900,0.4900,,,,,trade,false
2024-07-25T20:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-25T21:00:00.000Z,0.0650,0.0650,,,,,trade,false
2024-07-25T22:00:00.000Z,0.0650,0.0650,,,,,trade,false
2024-07-25T23:00:00.000Z,0.0650,0.0650,,,,,trade,false
2024-07-26T00:00:00.000Z,0.0650,0.0650,,,,,trade,false
2024-07-26T01:00:00.000Z,0.0600,0.0600,,,,,trade,false
2024-07-26T02:00:00.000Z,0.0600,0.0600,,,,,trade,false
2024-07-26T03:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-26T04:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-26T05:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-26T06:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-26T07:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-26T08:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-26T09:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-26T10:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-26T11:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-26T12:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-26T13:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-26T14:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-26T15:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-26T16:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-26T17:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-26T18:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-26T19:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-26T20:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-26T21:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-26T22:00:00.000Z,0.0750,0.0750,,,,,trade,false
2024-07-26T23:00:00.000Z,0.0750,0.0750,,,,,trade,false
2024-07-27T00:00:00.000Z,0.0750,0.0750,,,,,trade,false
2024-07-27T01:00:00.000Z,0.0750,0.0750,,,,,trade,false
2024-07-27T02:00:00.000Z,0.0750,0.0750,,,,,trade,false
2024-07-27T03:00:00.000Z,0.0650,0.0650,,,,,trade,false
2024-07-27T04:00:00.000Z,0.0650,0.0650,,,,,trade,false
2024-07-27T05:00:00.000Z,0.0650,0.0650,,,,,trade,false
2024-07-27T06:00:00.000Z,0.0650,0.0650,,,,,trade,false
2024-07-27T07:00:00.000Z,0.0800,0.0800,,,,,trade,false
2024-07-27T08:00:00.000Z,0.0750,0.0750,,,,,trade,false
2024-07-27T09:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-27T10:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-27T11:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-27T12:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-27T13:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-27T14:00:00.000Z,0.0700,0.0700,,,,,trade,false
2024-07-27T15:00:00.000Z,0.0700,0.0700,,,,,trade,false
