time,q,raw_price,bid,ask,volume,open_interest,mark_type,stale
2025-10-03T20:00:00.000Z,0.6750,,0.6700,0.6800,0.00,23882.00,midpoint,false
2025-10-03T21:00:00.000Z,0.6750,,0.6700,0.6800,0.00,23882.00,midpoint,false
2025-10-03T22:00:00.000Z,0.6700,0.6700,0.6700,0.6800,42.00,23882.00,trade,false
2025-10-03T23:00:00.000Z,0.6800,0.6800,0.6700,0.6800,14.00,23896.00,trade,false
2025-10-04T00:00:00.000Z,0.6800,0.6800,0.6700,0.6800,42.00,23896.00,trade,false
2025-10-04T01:00:00.000Z,0.6800,0.6800,0.6700,0.6800,100.00,23896.00,trade,false
2025-10-04T02:00:00.000Z,0.6800,0.6800,0.6700,0.6800,1.00,23895.00,trade,false
2025-10-04T03:00:00.000Z,0.6800,0.6800,0.6700,0.6800,4.00,23895.00,trade,false
2025-10-04T04:00:00.000Z,0.6750,,0.6700,0.6800,0.00,23895.00,midpoint,false
2025-10-04T05:00:00.000Z,0.6750,,0.6700,0.6800,0.00,23895.00,midpoint,false
2025-10-04T06:00:00.000Z,0.6700,0.6700,0.6700,0.6800,7.00,23888.00,trade,false
2025-10-04T07:00:00.000Z,0.6800,0.6800,0.6700,0.6800,6.00,23891.00,trade,false
2025-10-04T08:00:00.000Z,0.6800,0.6800,0.6700,0.6800,7.00,23898.00,trade,false
2025-10-04T09:00:00.000Z,0.6800,0.6800,0.6700,0.6800,7.00,23905.00,trade,false
2025-10-04T10:00:00.000Z,0.6750,,0.6700,0.6800,0.00,23905.00,midpoint,false
2025-10-04T11:00:00.000Z,0.6750,,0.6700,0.6800,0.00,23905.00,midpoint,false
2025-10-04T12:00:00.000Z,0.6800,0.6800,0.6700,0.6800,14.00,23919.00,trade,false
2025-10-04T13:00:00.000Z,0.6750,,0.6700,0.6800,0.00,23919.00,midpoint,false
2025-10-04T14:00:00.000Z,0.6800,0.6800,0.6700,0.6800,11.00,23930.00,trade,false
2025-10-04T15:00:00.000Z,0.6750,,0.6700,0.6800,0.00,23930.00,midpoint,false
2025-10-04T16:00:00.000Z,0.6700,0.6700,0.6700,0.6800,200.00,23930.00,trade,false
2025-10-04T17:00:00.000Z,0.6750,,0.6700,0.6800,0.00,23930.00,midpoint,false
2025-10-04T18:00:00.000Z,0.6750,,0.6700,0.6800,0.00,23930.00,midpoint,false
2025-10-04T19:00:00.000Z,0.6800,0.6800,0.6700,0.6800,171.00,24101.00,trade,false
2025-10-04T20:00:00.000Z,0.6800,0.6800,0.6700,0.6800,14.00,24115.00,trade,false
2025-10-04T21:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24115.00,midpoint,false
2025-10-04T22:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24115.00,midpoint,false
2025-10-04T23:00:00.000Z,0.6800,0.6800,0.6700,0.6800,6.00,24121.00,trade,false
2025-10-05T00:00:00.000Z,0.6800,0.6800,0.6700,0.6800,4.00,24125.00,trade,false
2025-10-05T01:00:00.000Z,0.6700,0.6700,0.6700,0.6800,3.00,24122.00,trade,false
2025-10-05T02:00:00.000Z,0.6800,0.6800,0.6700,0.6800,179.00,23949.00,trade,false
2025-10-05T03:00:00.000Z,0.6800,0.6800,0.6700,0.6800,28.00,23977.00,trade,false
2025-10-05T04:00:00.000Z,0.6750,,0.6700,0.6800,0.00,23977.00,midpoint,false
2025-10-05T05:00:00.000Z,0.6750,,0.6700,0.6800,0.00,23977.00,midpoint,false
2025-10-05T06:00:00.000Z,0.6800,0.6800,0.6700,0.6800,7.00,23984.00,trade,false
2025-10-05T07:00:00.000Z,0.6800,0.6800,0.6700,0.6800,35.00,24019.00,trade,false
2025-10-05T08:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24019.00,midpoint,false
2025-10-05T09:00:00.000Z,0.6800,0.6800,0.6700,0.6800,14.00,24033.00,trade,false
2025-10-05T10:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24033.00,midpoint,false
2025-10-05T11:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24033.00,midpoint,false
2025-10-05T12:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24033.00,midpoint,false
2025-10-05T13:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24033.00,midpoint,false
2025-10-05T14:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24033.00,midpoint,false
2025-10-05T15:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24033.00,midpoint,false
2025-10-05T16:00:00.000Z,0.6800,0.6800,0.6700,0.6800,89.00,24122.00,trade,false
2025-10-05T17:00:00.000Z,0.6800,0.6800,0.6700,0.6800,7.00,24129.00,trade,false
2025-10-05T18:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24129.00,midpoint,false
2025-10-05T19:00:00.000Z,0.6800,0.6800,0.6700,0.6800,121.00,24150.00,trade,false
2025-10-05T20:00:00.000Z,0.6700,0.6700,0.6700,0.6800,26.00,24150.00,trade,false
2025-10-05T21:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24150.00,midpoint,false
2025-10-05T22:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24150.00,midpoint,false
2025-10-05T23:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24150.00,midpoint,false
2025-10-06T00:00:00.000Z,0.6700,0.6700,0.6700,0.6800,2.00,24150.00,trade,false
