time,q,raw_price,bid,ask,volume,open_interest,mark_type,stale
2025-02-05T19:00:00Z,0.16,0.16,0.16,0.17,1666.0,149453.0,trade,false
2025-02-05T20:00:00Z,0.16,0.16,0.16,0.17,162.0,149615.0,trade,false
2025-02-05T21:00:00Z,0.18,0.18,0.16,0.17,4722.0,154337.0,trade,false
2025-02-05T22:00:00Z,0.16,0.16,0.16,0.17,375.0,154359.0,trade,false
2025-02-06T00:00:00Z,0.17,0.17,0.16,0.17,1023.0,155382.0,trade,false
2025-02-06T01:00:00Z,0.16,0.16,0.16,0.17,248.0,155134.0,trade,false
2025-02-06T03:00:00Z,0.17,0.17,0.16,0.17,600.0,155503.0,trade,false
2025-02-06T04:00:00Z,0.17,0.17,0.16,0.17,4.0,155503.0,trade,false
2025-02-06T15:00:00Z,0.16,0.16,0.16,0.17,25.0,155478.0,trade,false
2025-02-06T16:00:00Z,0.17,0.17,0.16,0.17,277.0,155703.0,trade,false
2025-02-06T20:00:00Z,0.17,0.17,0.16,0.17,138.0,155841.0,trade,false
2025-02-06T21:00:00Z,0.17,0.17,0.16,0.17,1.0,155842.0,trade,false
2025-02-07T00:00:00Z,0.17,0.17,0.16,0.17,27.0,155869.0,trade,false
2025-02-07T02:00:00Z,0.17,0.17,0.16,0.17,27.0,155896.0,trade,false
2025-02-07T04:00:00Z,0.16,0.16,0.16,0.17,131.0,155896.0,trade,false
2025-02-07T08:00:00Z,0.17,0.17,0.16,0.17,11.0,155907.0,trade,false
2025-02-07T18:00:00Z,0.18,0.18,0.16,0.18,663.0,156570.0,trade,false
2025-02-07T19:00:00Z,0.16,0.16,0.16,0.18,26.0,156570.0,trade,false
2025-02-07T20:00:00Z,0.18,0.18,0.16,0.18,26.0,156596.0,trade,false
2025-02-07T21:00:00Z,0.18,0.18,0.16,0.18,4.0,156600.0,trade,false
2025-02-07T23:00:00Z,0.18,0.18,0.16,0.18,525.0,157125.0,trade,false
2025-02-08T00:00:00Z,0.16,0.16,0.16,0.18,334.0,157429.0,trade,false
2025-02-08T01:00:00Z,0.18,0.18,0.16,0.18,293.0,157722.0,trade,false
2025-02-08T02:00:00Z,0.18,0.18,0.16,0.18,1500.0,159222.0,trade,false
2025-02-08T03:00:00Z,0.13,0.13,0.12,0.16,23314.0,158779.0,trade,false
2025-02-08T04:00:00Z,0.27,0.27,0.24,0.25,11409.0,167743.0,trade,false
2025-02-08T05:00:00Z,0.25,0.25,0.24,0.25,763.0,168506.0,trade,false
2025-02-08T06:00:00Z,0.25,0.25,0.24,0.26,2621.0,170847.0,trade,false
2025-02-08T07:00:00Z,0.27,0.27,0.25,0.27,671.0,170913.0,trade,false
2025-02-08T14:00:00Z,0.27,0.27,0.25,0.27,212.0,171125.0,trade,false
2025-02-08T15:00:00Z,0.28,0.28,0.26,0.29,8470.0,176500.0,trade,false
2025-02-08T16:00:00Z,0.265,,0.26,0.27,0.0,176500.0,midpoint,false
2025-02-08T17:00:00Z,0.26,0.26,0.25,0.27,1.0,176499.0,trade,false
2025-02-08T18:00:00Z,0.26,0.26,0.25,0.26,71.0,176499.0,trade,false
2025-02-08T19:00:00Z,0.25,0.25,0.25,0.26,300.0,176199.0,trade,false
2025-02-08T20:00:00Z,0.27,0.27,0.25,0.27,357.0,176200.0,trade,false
2025-02-08T21:00:00Z,0.27,0.27,0.26,0.27,87.0,176280.0,trade,false
2025-02-08T23:00:00Z,0.27,0.27,0.25,0.26,45.0,176312.0,trade,false
2025-02-09T00:00:00Z,0.27,0.27,0.26,0.27,625.0,175917.0,trade,false
2025-02-09T01:00:00Z,0.26,0.26,0.26,0.27,281.0,176159.0,trade,false
2025-02-09T02:00:00Z,0.26,0.26,0.26,0.27,20.0,176179.0,trade,false
2025-02-09T03:00:00Z,0.28,0.28,0.27,0.28,998.0,175705.0,trade,false
2025-02-09T04:00:00Z,0.29,0.29,0.27,0.28,1572.0,174969.0,trade,false
2025-02-09T05:00:00Z,0.27,0.27,0.27,0.28,268.0,174969.0,trade,false
2025-02-09T06:00:00Z,0.37,0.37,0.33,0.37,3103.0,177557.0,trade,false
2025-02-09T07:00:00Z,0.61,0.61,0.59,0.61,17409.0,183245.0,trade,false
2025-02-09T08:00:00Z,0.59,0.59,0.59,0.6,3787.0,184636.0,trade,false
2025-02-09T14:00:00Z,0.61,0.61,0.61,0.62,1229.0,184659.0,trade,false
2025-02-09T15:00:00Z,0.62,0.62,0.61,0.62,47.0,184704.0,trade,false
2025-02-09T16:00:00Z,0.61,0.61,0.61,0.62,1355.0,184643.0,trade,false
2025-02-09T17:00:00Z,0.61,0.61,0.6,0.61,816.0,185125.0,trade,false
2025-02-09T18:00:00Z,0.61,0.61,0.6,0.61,502.0,185388.0,trade,false
2025-02-09T19:00:00Z,0.61,0.61,0.6,0.61,89.0,185388.0,trade,false
2025-02-09T20:00:00Z,0.61,0.61,0.59,0.61,1865.0,186728.0,trade,false
2025-02-09T21:00:00Z,0.61,0.61,0.59,0.61,123.0,186851.0,trade,false
2025-02-09T22:00:00Z,0.61,0.61,0.59,0.6,253.0,187096.0,trade,false
2025-02-09T23:00:00Z,0.59,0.59,0.58,0.59,2671.0,187353.0,trade,false
2025-02-10T00:00:00Z,0.6,0.6,0.6,0.61,6064.0,193266.0,trade,false
2025-02-10T01:00:00Z,0.6,0.6,0.59,0.6,2633.0,194530.0,trade,false
2025-02-10T02:00:00Z,0.59,0.59,0.58,0.59,667.0,194521.0,trade,false
2025-02-10T03:00:00Z,0.59,0.59,0.57,0.59,3228.0,195015.0,trade,false
2025-02-10T04:00:00Z,0.6,0.6,0.58,0.6,4325.0,196675.0,trade,false
2025-02-10T05:00:00Z,0.59,0.59,0.59,0.6,1487.0,197998.0,trade,false
2025-02-10T06:00:00Z,0.61,0.61,0.6,0.61,2514.0,200504.0,trade,false
2025-02-10T07:00:00Z,0.61,0.61,0.6,0.61,274.0,200778.0,trade,false
2025-02-10T08:00:00Z,0.61,0.61,0.6,0.61,527.0,201303.0,trade,false
2025-02-10T14:00:00Z,0.61,0.61,0.6,0.61,2073.0,203356.0,trade,false
2025-02-10T15:00:00Z,0.61,0.61,0.6,0.61,571.0,203927.0,trade,false
2025-02-10T16:00:00Z,0.6,0.6,0.6,0.61,597.0,204516.0,trade,false
2025-02-10T17:00:00Z,0.6,0.6,0.6,0.61,519.0,204519.0,trade,false
2025-02-10T18:00:00Z,0.6,0.6,0.6,0.61,3902.0,207221.0,trade,false
2025-02-10T19:00:00Z,0.61,0.61,0.6,0.61,860.0,208081.0,trade,false
2025-02-10T20:00:00Z,0.6,0.6,0.6,0.61,276.0,208357.0,trade,false
2025-02-10T21:00:00Z,0.61,0.61,0.6,0.61,1308.0,209523.0,trade,false
2025-02-10T22:00:00Z,0.61,0.61,0.6,0.61,22.0,209545.0,trade,false
2025-02-10T23:00:00Z,0.61,0.61,0.6,0.61,2605.0,211378.0,trade,false
2025-02-11T00:00:00Z,0.61,0.61,0.59,0.61,3967.0,212381.0,trade,false
2025-02-11T01:00:00Z,0.6,0.6,0.59,0.6,339.0,212313.0,trade,false
2025-02-11T02:00:00Z,0.6,0.6,0.59,0.6,163.0,212476.0,trade,false
2025-02-11T03:00:00Z,0.6,0.6,0.59,0.6,653.0,212826.0,trade,false
2025-02-11T04:00:00Z,0.59,0.59,0.59,0.61,853.0,212825.0,trade,false
2025-02-11T05:00:00Z,0.61,0.61,0.59,0.61,55.0,212840.0,trade,false
2025-02-11T06:00:00Z,0.58,0.58,0.58,0.6,3312.0,212379.0,trade,false
2025-02-11T07:00:00Z,0.6,0.6,0.58,0.6,32.0,212411.0,trade,false
2025-02-11T08:00:00Z,0.6,0.6,0.59,0.6,205.0,212444.0,trade,false
2025-02-11T14:00:00Z,0.59,0.59,0.58,0.59,664.0,212887.0,trade,false
2025-02-11T15:00:00Z,0.58,0.58,0.58,0.59,493.0,213323.0,trade,false
2025-02-11T16:00:00Z,0.58,0.58,0.58,0.59,11.0,213334.0,trade,false
2025-02-11T17:00:00Z,0.6,0.6,0.59,0.6,375.0,213672.0,trade,false
2025-02-11T18:00:00Z,0.6,0.6,0.59,0.6,503.0,213882.0,trade,false
2025-02-11T19:00:00Z,0.6,0.6,0.59,0.6,167.0,214049.0,trade,false
2025-02-11T20:00:00Z,0.6,0.6,0.59,0.6,85.0,214123.0,trade,false
2025-02-11T21:00:00Z,0.6,0.6,0.59,0.6,17.0,214140.0,trade,false
2025-02-11T22:00:00Z,0.59,0.59,0.59,0.6,394.0,214140.0,trade,false
2025-02-11T23:00:00Z,0.6,0.6,0.59,0.6,172.0,214312.0,trade,false
2025-02-12T00:00:00Z,0.6,0.6,0.6,0.61,384.0,214696.0,trade,false
2025-02-12T04:00:00Z,0.61,0.61,0.6,0.61,913.0,215047.0,trade,false
2025-02-12T05:00:00Z,0.6,0.6,0.6,0.61,1108.0,215077.0,trade,false
2025-02-12T06:00:00Z,0.61,0.61,0.6,0.61,90.0,215156.0,trade,false
2025-02-12T08:00:00Z,0.61,0.61,0.6,0.61,83.0,215239.0,trade,false
2025-02-12T14:00:00Z,0.61,0.61,0.6,0.61,72.0,215254.0,trade,false
2025-02-12T15:00:00Z,0.6,0.6,0.59,0.6,372.0,215626.0,trade,false
2025-02-12T16:00:00Z,0.6,0.6,0.59,0.6,16.0,215642.0,trade,false
2025-02-12T17:00:00Z,0.59,0.59,0.59,0.61,110.0,215721.0,trade,false
2025-02-12T18:00:00Z,0.61,0.61,0.59,0.61,95.0,215816.0,trade,false
2025-02-12T19:00:00Z,0.61,0.61,0.59,0.6,181.0,215958.0,trade,false
2025-02-12T20:00:00Z,0.6,0.6,0.59,0.6,804.0,216762.0,trade,false
2025-02-12T22:00:00Z,0.6,0.6,0.59,0.6,404.0,217040.0,trade,false
2025-02-12T23:00:00Z,0.61,0.61,0.6,0.61,922.0,217093.0,trade,false
2025-02-13T00:00:00Z,0.6,0.6,0.59,0.6,147.0,217240.0,trade,false
2025-02-13T01:00:00Z,0.59,0.59,0.59,0.61,292.0,217481.0,trade,false
2025-02-13T02:00:00Z,0.61,0.61,0.59,0.61,881.0,218362.0,trade,false
2025-02-13T03:00:00Z,0.6,0.6,0.59,0.6,258.0,218620.0,trade,false
2025-02-13T04:00:00Z,0.61,0.61,0.59,0.6,618.0,218895.0,trade,false
2025-02-13T05:00:00Z,0.59,0.59,0.59,0.6,26.0,218895.0,trade,false
2025-02-13T06:00:00Z,0.59,0.59,0.59,0.6,258.0,219153.0,trade,false
2025-02-13T07:00:00Z,0.61,0.61,0.59,0.6,1395.0,220240.0,trade,false
2025-02-13T08:00:00Z,0.6,0.6,0.59,0.6,8.0,220248.0,trade,false
2025-02-13T14:00:00Z,0.6,0.6,0.59,0.6,16.0,220264.0,trade,false
2025-02-13T15:00:00Z,0.61,0.61,0.59,0.61,47.0,220311.0,trade,false
2025-02-13T16:00:00Z,0.61,0.61,0.6,0.61,439.0,220745.0,trade,false
2025-02-13T17:00:00Z,0.605,,0.6,0.61,0.0,220745.0,midpoint,false
2025-02-13T18:00:00Z,0.61,0.61,0.6,0.61,111.0,220674.0,trade,false
2025-02-13T19:00:00Z,0.6,0.6,0.6,0.61,412.0,221077.0,trade,false
2025-02-13T20:00:00Z,0.61,0.61,0.61,0.62,5761.0,226453.0,trade,false
2025-02-13T21:00:00Z,0.62,0.62,0.6,0.62,210.0,226616.0,trade,false
2025-02-13T22:00:00Z,0.61,0.61,0.61,0.62,621.0,227060.0,trade,false
2025-02-13T23:00:00Z,0.61,0.61,0.6,0.61,1131.0,228161.0,trade,false
2025-02-14T00:00:00Z,0.61,0.61,0.6,0.61,493.0,228559.0,trade,false
2025-02-14T01:00:00Z,0.61,0.61,0.6,0.61,3.0,228562.0,trade,false
2025-02-14T02:00:00Z,0.61,0.61,0.6,0.61,340.0,228902.0,trade,false
2025-02-14T03:00:00Z,0.61,0.61,0.6,0.61,398.0,229300.0,trade,false
2025-02-14T04:00:00Z,0.61,0.61,0.6,0.61,1217.0,230517.0,trade,false
2025-02-14T05:00:00Z,0.6,0.6,0.6,0.61,23.0,230540.0,trade,false
2025-02-14T07:00:00Z,0.62,0.62,0.61,0.63,6317.0,236607.0,trade,false
2025-02-14T08:00:00Z,0.61,0.61,0.61,0.63,163.0,236730.0,trade,false
2025-02-14T14:00:00Z,0.62,0.62,0.62,0.63,177.0,236907.0,trade,false
2025-02-14T15:00:00Z,0.63,0.63,0.61,0.63,108.0,237015.0,trade,false
2025-02-14T16:00:00Z,0.615,,0.61,0.62,0.0,237015.0,midpoint,false
2025-02-14T17:00:00Z,0.64,0.64,0.62,0.64,1192.0,238195.0,trade,false
2025-02-14T18:00:00Z,0.65,0.65,0.63,0.64,97.0,238292.0,trade,false
2025-02-14T20:00:00Z,0.62,0.62,0.62,0.64,617.0,238216.0,trade,false
2025-02-14T21:00:00Z,0.63,0.63,0.63,0.64,260.0,238445.0,trade,false
2025-02-14T22:00:00Z,0.65,0.65,0.63,0.65,1110.0,239288.0,trade,false
2025-02-14T23:00:00Z,0.65,0.65,0.64,0.65,596.0,239684.0,trade,false
2025-02-15T00:00:00Z,0.65,0.65,0.64,0.65,430.0,240114.0,trade,false
2025-02-15T01:00:00Z,0.63,0.63,0.64,0.65,253.0,240006.0,trade,false
2025-02-15T02:00:00Z,0.63,0.63,0.63,0.65,669.0,240572.0,trade,false
2025-02-15T03:00:00Z,0.64,0.64,0.63,0.64,418.0,240870.0,trade,false
2025-02-15T04:00:00Z,0.62,0.62,0.62,0.63,339.0,241206.0,trade,false
2025-02-15T05:00:00Z,0.62,0.62,0.62,0.64,1585.0,241300.0,trade,false
2025-02-15T06:00:00Z,0.63,0.63,0.62,0.63,286.0,241585.0,trade,false
2025-02-15T07:00:00Z,0.63,0.63,0.62,0.63,65.0,241585.0,trade,false
2025-02-15T08:00:00Z,0.62,0.62,0.62,0.63,188.0,241773.0,trade,false
